best_match_score,School Name,State_left,Incident_ID_left,Month_left,Day_left,Year_left,Date_left,Victims_Killed_left,Victims_Wounded_left,Number_Victims_left,Shooter_Killed_left,Source_left,Number_News_left,Media_Attention_left,Reliability_left,Quarter_left,City_left,School_Level_left,Location_left,Location_Type_left,During_Classes_left,Time_Period_left,First_Shot_left,Duration_min_left,Summary_left,Narrative_left,Situation_left,Targets_left,Accomplice_left,Accomplice_Narrative_left,Hostages_left,Barricade_left,Officer_Involved_left,Bullied_left,Domestic_Violence_left,Gang_Related_left,Active_Shooter_FBI_left,Shots_Fired_left,LAT_left,LNG_left,School ID - NCES Assigned [Public School] Latest available year,School Type [Public School] 2019-20,Charter School [Public School] 2019-20,Magnet School [Public School] 2019-20,Shared Time School [Public School] 2019-20,Urban-centric Locale [Public School] 2019-20,Total Students All Grades (Excludes AE) [Public School] 2019-20,Full-Time Equivalent (FTE) Teachers [Public School] 2019-20,Pupil/Teacher Ratio [Public School] 2019-20,NCESSCH,IPR_EST,IPR_SE,Zip_Code,,,,,,,,,,,,
0.218701424600112,SULLIVAN CENTRAL HIGH SCHOOL,TN,20100830TNSUB,8,30,2010,8/30/2010,1,0,1,0,https://www.heraldcourier.com/news/gunman-killed-at-sullivan-central/article_35434f30-00d3-522f-98f1-58f372591713.html .  https://www.snopes.com/fact-check/carolyn-gudger/ https://www.heraldcourier.com/news/updated-surveillance-video-released-from-2010-sullivan-central-high-school-standoff/article_1b3eeed1-ff31-56ca-bc3f-edf773e926c9.html,,,5,Summer,Blountville,High,Hallway,Inside School Building,Yes,Morning Classes,9:16 AM,10,Officer shot adult male who had gun at school after standoff,"A 62 year-old male Vietnam War Veteran drove to school where his brother worked as a janitor. He entered the school, pulled his weapon, a .380 caliber handgun, and pointed it at a student. The shooter also had second loaded handgun with him. The School Resource Officer pulled her weapon and pointed it at the suspect. School lockdown procedures were initiated. For approximately 10 minutes, there was a standoff with both the shooter and the SRO pointing weapons at each other. Two other deputies arrived and cornered the shooter and they ordered him to drop his weapon. When he refused, the deputies shot and killed him. The shooter had a history of legal problems and interactions with local law enforcement. Charged with stalking the mail carrier who delivered to his house and police officers had recommended a mental evaluation.",Hostage/Standoff,Victims Targeted,No,,Yes,No,No,No,No,No,Yes,0,36.529604,-82.38717,470399000000,1-Regular school,2-No,2-No,1-Yes,41-Rural: Fringe,807,54,14.94,470399001624,297,117,37617,,,,,,,,,,,,
0.187720793742969,SOUTH GATE SENIOR HIGH,CA,20100518CASOS,5,18,2010,5/18/2010,0,1,1,0,https://abc7.com/archive/7448106/ .  https://www.dailynews.com/2010/05/18/student-at-south-gate-high-school-shot-on-campus/,,,3,Spring,South Gate,High,Beside Building,Outside on School Property,Yes,Before School,7:51 AM,1,Targeted shooting outside of school,"17 year old shooter walked onto school property, pulled gun out, and targeted a single victim. Shooter was former student at the high school. Shooter fled towards the direction of his new high school. Police located and arrested shooter approximately 1 hour later.",Escalation of Dispute,Both,,,No,No,No,,,,,1,33.956364,-118.209684,62271003364,1-Regular school,2-No,2-No,–,21-Suburb: Large,2179,–,†,,,,90280,,,,,,,,,,,,
0.208667091411312,WOODROW WILSON HIGH,VA,20100428VAWOP,4,28,2010,4/28/2010,0,0,0,0,https://pilotonline.com/news/local/crime/article_23ff5ef3-ffe1-5890-854c-d591b2f1b71e.html .  https://pilotonline.com/news/local/crime/article_54e2aece-4ff9-5c55-971c-c16add764d69.html,,,3,Spring,Portsmouth,High,Cafeteria,Inside School Building,Yes,Lunch,12:15 PM,1,Fired shots into ceiling of cafeteria,"Shooter carried gun around school and made comments about people picking on him. While in a crowded cafeteria, shooter shot weapon three times into air then put the gun on table and walked away.",Bullying,Neither,,,No,No,No,Yes,No,No,Yes,3,36.813962,-76.379848,510300000000,1-Regular school,2-No,1-Yes,2-No,13-City: Small,1270,99.5,12.76,340264001348,148,48,23701,,,,,,,,,,,,
0.200565823121769,DEER CREEK MIDDLE SCHOOL,CO,20100223CODEL,2,23,2010,2/23/2010,0,2,2,0,https://www.denverpost.com/2010/02/23/2-students-shot-1-man-arrested-at-deer-creek-middle-school/ https://www.thedenverchannel.com/news/2-students-shot-at-deer-creek-middle-school https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf .   https://www.newspapers.com/image/452595264/?terms=BRUCO%2BEASTWOOD . https://www.newspapers.com/image/227117028/?terms=BRUCO%2BEASTWOOD,,Regional,5,Winter,Littleton,Middle,Front of School,Outside on School Property,Yes,Dismissal,3:14 PM,1,"Shot two students outside of school, tackled by teacher, severe mental illness","32-year-old shooter fired hunting rifle at the school bus stop at the end of the school day striking a female and male student. Shooter was tackled by a teacher and bus driver. Shooter was mumbling ""I fight for freedom"". Shooter had been seen around the school on previous occasions. Shooter was former student at school. Shooter diagnosed with severe mental illness (hallucinations, psychotic episodes, paranoid psycho). Later found not guilty by reason of insanity",Psychosis,Random Shooting,No,,No,No,No,,No,No,Yes,2,39.58663,-105.102026,80480001315,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,752,38.77,19.4,80480001315,481,52,80127,,,,,,,,,,,,
0.228735757788911,INSKIP ELEMENTARY,TN,20100210TNINK,2,10,2010,2/10/2010,0,2,2,0,http://archive.knoxnews.com/news/local/judge-sentences-inskip-shooter-mark-foster-to-56-years-ep-402656909-357418151.html/ https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf https://archive.knoxnews.com/news/local/brother-of-alleged-shooter-at-inskip-elementary-blames-schools-ep-408962277-358918221.html,,Local,5,Winter,Knoxville,High,Office,Inside School Building,No,After School,1:00 PM,1,"Teacher told he wasn't being rehired next year, shot principal and asst principal",48YOM teacher was told that his contract was not going renewed next school year. Shot principal and assistant principal then fled the scene. Arrested by police.,Anger Over Grade/Suspension/Discipline,Victims Targeted,No,,No,No,No,No,No,No,No,<10,36.010024,-83.959148,470222000000,1-Regular school,2-No,2-No,2-No,12-City: Mid-size,568,39,14.56,,,,37912,,,,,,,,,,,,
0.205436757644377,BOOKER T. WASHINGTON NEW TECHNOLOGY HIGH SCHOOL,LA,20091211LABOS,12,11,2009,12/11/2009,0,1,1,0,https://www.ktbs.com/news/police-btw-shooter-was-spurned-lover/article_655e08f3-5404-5896-a955-81611d1a56b3.html,,,2,Winter,Shreveport,High,Parking Lot,Outside on School Property,Yes,School Start,8:10 AM,1,Waited for ex-girlfriend and shot her outside of school,28YOM waited outside of school for 18YOF ex-girlfriend to arrived. Shot at her four times (2 shots missed) and fled the scene. Arrested by police during chase. Attempted to ditch gun and change clothes while fleeing.,Domestic w/ Targeted Victim,Victims Targeted,No,,No,No,No,No,Yes,No,,4,32.503999,-93.773392,220030000000,1-Regular school,2-No,2-No,–,12-City: Mid-size,839,37.5,22.37,130012004174,171,57,71103,,,,,,,,,,,,
0.189532715820389,CAROLINA FOREST HIGH,SC,20091016SCCAC,10,16,2009,10/16/2009,1,0,1,0,http://www.wistv.com/story/23589594/school-shootings-in-south-carolina,,,2,Fall,Conway,High,Inside School Building,Inside School Building,Yes,Morning Classes,8:25 AM,1,"SRO shot autistic student in self defense, student had knife",Autistic student with knife assaulted the SRO. SRO shot and killed the student in self defense.,Officer-Involved Shooting,Victims Targeted,No,,No,No,Yes,,,,,<5,33.779634,-78.970597,450249000000,1-Regular school,2-No,2-No,2-No,22-Suburb: Mid-size,2616,125,20.93,,,,29579,,,,,,,,,,,,
0.202797382776123,MATTITUCK JUNIOR-SENIOR HIGH SCHOOL,NY,20091008NYMAM,10,8,2009,10/8/2009,0,1,1,0,https://www.newsday.com/long-island/suffolk/mattituck-h-s-student-shot-while-sitting-in-class-1.1511027 .  https://www.newsday.com/long-island/suffolk/man-held-in-mattituck-h-s-shooting-but-not-charged-1.1513403,,,3,Fall,Mattituck,6-12,Classroom,Inside School Building,Yes,Afternoon Classes,1:53 PM,1,"Cleaning weapon off school property, round hit student",28 year old male was cleaning .22. caliber rifle on front porch when it accidentally fired. The bullet went through the window of a nearby school and a piece of glass struck an 18 year old female in the head. Suspect was arrested - unknown if charges were filed.,Accidental,Random Shooting,No,,No,No,No,No,No,No,,1,40.995778,-72.52821,360002000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,610,64.7,9.43,360002101704,424,82,11952,,,,,,,,,,,,
0.218701424600112,STAMFORD ACADEMY,CT,20090908CTSTS,9,8,2009,9/8/2009,0,0,0,0,https://www.stamfordadvocate.com/news/article/Police-arrest-student-in-Stamford-Academy-shooting-31163.php .   https://www.stamfordadvocate.com/news/article/Police-claim-Stamford-Academy-staff-knew-34243.php,,,3,Fall,Stamford,High,Parking Lot,Outside on School Property,Yes,School Start,8:05 AM,1,Shots fired at a large crowd during a fight,16 year old shooter fired at a crowd of students to frighten them away. No one was injured but the bullet ricocheted off the back of a school bus. The shooting was prompted by a shooting that occurred several days prior between two groups of teens.,Escalation of Dispute,Victims Targeted,,,No,No,No,No,No,No,,1,41.059297,-73.536398,90003101405,1-Regular school,1-Yes,2-No,2-No,12-City: Mid-size,147,16,9.19,,,,6905,,,,,,,,,,,,
0.198632758222513,APLINGTON PARKERSBURG HIGH SCHOOL,IA,20090624IAAPP,6,24,2009,6/24/2009,1,0,1,0,http://www.philly.com/philly/sports/20100303_Man_guilty_of_murder_in_case_of_Iowa_prep_coach.html  https://www.goodhousekeeping.com/life/a36953/ann-becker-son-ed-thomas-shooting/,,,3,Summer,Parkersburg,High,Gym,Inside School Building,Yes,Morning Classes,8:00 AM,1,Delusional former student thought coach was the devil,Former player entered high school weight room and shot football coach to death. Had delusions and thought the football coach was the devil and plotting against him.,Psychosis,Victims Targeted,No,,No,No,No,,No,No,,6,42.572964,-92.778605,190375000000,1-Regular school,2-No,†,2-No,42-Rural: Distant,247,18.58,13.29,190375001337,305,57,50665,,,,,,,,,,,,
0.218701424600112,LAROSE-CUT OFF MIDDLE SCHOOL,LA,20090518LALAL,5,18,2009,5/18/2009,0,0,0,1,http://www.foxnews.com/story/2009/05/19/police-louisiana-eighth-grader-detailed-school-shooting-plot-in-deadly-diary.html        https://www.fbi.gov/file-repository/active-shooter-incidents-2000-2017.pdf . https://www.newspapers.com/image/225673655/?terms=justin%2Bdoucet https://www.deseret.com/2009/5/19/20318760/8th-grader-shoots-self-misses-teacher,,National,5,Spring,Larose,Middle,Classroom,Inside School Building,Yes,Morning Classes,9:00 AM,1,"Planned attack, gun misfired, shooter fled and commit suicide","Shooter entered school through backdoor to avoid metal detectors, left classroom to go to the bathroom, changed into camo clothing, and returned to class with a .25 pistol. He pointed the gun at the teacher and said ""hail Marilyn Manson"" and pulled the trigger but the gun didn't go off. He tried to fire a second time and the gun went off firing into the ceiling. The shooter ran out of the classroom back to the bathroom and shot himself in the head. The shooter left a suicide note saying he hoped he killed a bunch of people. Had multiple notebooks titled ""deadly diary"" with drawings of himself in camo pants and label of ""disturbed mind"" by his head. Wrote that he was disappointed not to have enough bullets to kill the police officers too. Saved articles about Columbine were found at his house. Mixed reports: Attached news article reports states shooter shot one bullet over teachers head before exiting the classroom and committing suicide",Indiscriminate Shooting,,No,,No,No,No,,No,No,Yes,2,29.562345,-90.364692,220090000000,1-Regular school,2-No,2-No,–,32-Town: Distant,551,24.9,22.13,220090000711,297,40,70373,,,,,,,,,,,,
0.188598425033714,CANANDAIGUA ACADEMY,NY,20090505NYCAC,5,5,2009,5/5/2009,0,0,0,1,http://www.mpnnow.com/article/20090506/NEWS/305069915 https://www.fltimes.com/news/teen-planned-to-kill-others/article_43b22208-bf7a-5a28-81ec-e1f25ac218fc.html https://www.cbsnews.com/news/ny-school-evacuated-after-boys-suicide/,,,4,Spring,Canandaigua,High,Bathroom,Inside School Building,Yes,Morning Classes,10:25 AM,1,"Suicide in bathroom, had plan to attack school","17 year old shooter left school in between classes, then came back in a side entrance carrying a concealed sawed off shotgun. Shooter then went into boys bathroom and shot himself. He was found by other students. A search of his belongings found he had two Molotov cocktails in his locker and 30 rounds of ammo. No suicide note was left. Police stated shooter had left notes in a journal that he planned to kill others, but they are not sure why he changed his mind. He wrote about his growing hatred for everyone at school, shed light on his decision to kill himself there. Although he wrote that he was not bullied, felt a sense of rejection from the school as a whole.",Indiscriminate Shooting,Victims Targeted,No,,No,No,No,,,No,Yes,1,42.909011,-77.274892,360633000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,1103,101.62,10.85,,,,14424,,,,,,,,,,,,
0.228735757788911,BRIEN MCMAHON HIGH SCHOOL,CT,20090223CTBRN,2,23,2009,2/23/2009,0,0,0,0,https://www.thehour.com/norwalk/article/High-school-shooting-triggers-new-safety-measures-8278203.php . http://connecticut.news12.com/story/34855847/boy-shot-outside-brien-mcmahon-high-school . https://www.thehour.com/norwalk/article/Norwalk-felon-facing-more-than-7-years-in-prison-8225012.php,,,3,Winter,Norwalk,High,Parking Lot,Outside on School Property,No,Sport Event,8:30 PM,1,Gang-related shooting after basketball game,Victim and his cousin were in the parking lot after a basketball game when he was shot in the leg. The victim was uncooperative with the police and would not provide any information on the shooter. Police speculated it was either self-inflicted due to being accidental or gang-related.,Accidental,,,,No,No,No,,,Yes,,1,41.117744,-73.4081575,90309000638,1-Regular school,2-No,2-No,2-No,13-City: Small,1611,128.1,12.58,90309000638,350,88,6855,,,,,,,,,,,,
0.280174022074856,JOHN MUIR ELEMENTARY,CA,20090220CAJOH,2,20,2009,2/20/2009,0,0,0,0,https://www.columbine-angels.com/School_Violence_2008-2009.htm,,,1,Winter,Hayward,Elementary,Beside Building,Outside on School Property,Yes,Lunch,12:00 PM,1,Shooter fired at adult male walking with child then fled,Unknown shooter fired 4 shots at 29YOM and 5YOM. Shots missed but did break windows of school. Shooter fled in vehicle.,Drive-by Shooting,Victims Targeted,No,,No,No,No,No,No,,,4,37.656504,-122.08351,61524001942,1-Regular school,2-No,2-No,–,12-City: Mid-size,829,–,†,390446301504,226,54,94544,,,,,,,,,,,,
0.18611063775715,CAHOKIA HIGH SCHOOL,IL,20090123ILCAC,1,23,2009,1/23/2009,1,0,1,0,https://www.newspapers.com/image/151609297/?terms=REGINALD%2BCOLEMAN .http://www.rrstar.com/article/20110803/NEWS/308039939 . https://www.newspapers.com/image/219650458/?terms=REGINALD%2BCOLEMAN,,,3,Winter,Cahokia,High,Parking Lot,Outside on School Property,No,Sport Event,,1,Gang related shooting outside of school,Two men became involved in an argument possibly over a female. The argument occurred in the school parking lot between basketball games. Victim was shot once and died. Shooter arrested and charged. Shooter stated he shot victim after he was surrounded by 8 rival gang members.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,,1,38.564843,-90.164669,170804000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,767,60.4,12.7,,,,62206,,,,,,,,,,,,
0.228735757788911,BEECHER HIGH SCHOOL,MI,20090120MIBEM,1,20,2009,1/20/2009,0,4,4,0,https://www.mlive.com/news/flint/index.ssf/2009/01/four_shot_outside_beecher_high.html,,,2,Winter,Mount Morris Township,High,Basketball Court,Outside on School Property,No,Sport Event,,1,Fight during basketball game,Argument after a basketball game turned into a shooting. Police advised 4 handguns were used when shooter fired into a crowd of 25 people hitting 4. Shooting stemmed from escalation of ongoing argument between shooter and another man. Unknown if those struck were intended targets.,Escalation of Dispute,,Yes,"William J. Dixon, age 17, was also charged and considered accomplice",No,No,No,,No,No,,25,43.098458,-83.715875,260450000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,300,14.7,20.41,170543000223,335,62,48458,,,,,,,,,,,,
0.205436757644377,PENN (WILLIAM) HIGH SCHOOL,DE,20090108DEWIN,1,8,2009,1/8/2009,0,2,2,0,https://www.nbcphiladelphia.com/news/local/Student-ShotTrooper-Injured-Following-School-Brawl.html https://www.nbcphiladelphia.com/news/local/Student-ShotTrooper-Injured-Following-School-Brawl.html,,,3,Winter,New Castle,High,Gym,Inside School Building,No,Sport Event,8:30 PM,1,"Officer tried to break up fight between students, following fight, gun discharged striking uninvolved student","Fight between two female students during basketball game. Officer attempted to break up fight and was unable to stop it. Officer called for backup. After backup arrived, officer's gun discharged striking an unrelated 18 YOM student.",Accidental,Random Shooting,No,,No,No,No,No,No,No,,1,39.668725,-75.584627,100023000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,2271,128,17.74,100023000209,220,31,19720,,,,,,,,,,,,
0.198632758222513,LARGO MIDDLE SCHOOL,FL,20081222FLLAL,12,22,2008,12/22/2008,0,0,0,1,https://www.newspapers.com/image/331839756/?terms=teacher%2Bshot  https://www.newspapers.com/image/331848545/,,,3,Winter,Largo,Middle,Outside on School Property,Outside on School Property,No,Not a School Day,,1,Teacher commit suicide in school,47 year old school teacher committed suicide  - she left a note blaming the school administration for not doing a better job in protecting her from threats by students. She was also known to suffer from depression.,Suicide/Attempted,Victims Targeted,No,,No,No,No,No,No,No,,1,27.908274,-82.784368,120156000000,1-Regular school,2-No,1-Yes,2-No,13-City: Small,875,48,18.23,,,,33771,,,,,,,,,,,,
0.19053148993297,WILLIAM FLOYD HIGH SCHOOL,NY,20081212NYWIM,12,12,2008,12/12/2008,0,1,1,0,http://archive.longislandpress.com/2010/02/26/mastic-man-pleads-guilty-to-school-shooting/,,,2,Winter,Mastic Beach,High,Parking Lot,Outside on School Property,No,Sport Event,8:30 PM,1,Shooting in parking lot during argument after basketball game,27YOM male fired shots at another adult male during an argument in the school parking lot. The shots missed and struck a 14 YOM student bystander. Suspect fled.,Escalation of Dispute,Both,No,,No,No,No,No,No,No,,<10,40.78042,-72.85105,361869000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,2760,198.82,13.88,361869004672,322,54,11951,,,,,,,,,,,,
0.315620254703669,THOMPSON VALLEY HIGH SCHOOL,CO,20081115COTHL,11,15,2008,11/15/2008,1,0,1,0,http://www.reporterherald.com/ci_18289600,,,2,Fall,Loveland,High,Parking Lot,Outside on School Property,No,Night,1:15 AM,1,Shots fired during late night fight in the parking lot,Planned fight between group of students in the school parking lot. 18YOM brough handgun to the fight and fired when he saw 23YOM with a knife. No knife was recovered.,Escalation of Dispute,Victims Targeted,No,,No,No,No,No,No,No,,1,40.387805,-105.102212,80540000938,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,1089,52.24,20.85,80540000938,334,42,80537,,,,,,,,,,,,
0.205436757644377,HENRY FORD HIGH SCHOOL,MI,20081016MIHED,10,16,2008,10/16/2008,1,3,4,0,"http://www.foxnews.com/story/2008/10/16/teen-killed-in-shooting-near-detroit-high-school.html
https://www.detroitnews.com/story/news/local/oakland-county/2021/11/30/school-shootings-michigan-oxford-high-school-history-bath-school-bombing/8812624002/",,,3,Fall,Detroit,High,Front of School,Outside on School Property,No,Dismissal,3:15 PM,1,Gang-related drive-by outside of school,Drive-by shootings outside of school. Shooter targeted specific victims associated with a rival gang.,Drive-by Shooting,Both,Yes,3 students in car during drive by,No,No,No,No,No,Yes,,7,42.439566,-83.237958,260110000000,1-Regular school,2-No,2-No,2-No,11-City: Large,575,27,21.3,260110304734,196,50,48219,,,,,,,,,,,,
0.265384105433765,GEORGE WASHINGTON PREPARATORY HIGH,CA,20080919CAGEA,9,19,2008,9/19/2008,0,2,2,0,http://www.latimes.com/local/la-me-shoot21-2008sep21-story.html,,,2,Fall,Athens,High,Football Field/Track,Outside on School Property,No,Sport Event,6:00 PM,1,Gang related shooting after football game,Gang-related shooting outside of football field during game. 12YOF and 19YOM shot. Unknown if victims were targeted.,Escalation of Dispute,Both,Yes,4 arrested,No,No,No,No,No,Yes,,,33.937146,-118.304136,62271003444,1-Regular school,2-No,1-Yes,–,21-Suburb: Large,785,–,†,,,,90047,,,,,,,,,,,,
0.212831715964922,MIRA LOMA HIGH,CA,20080915CAMIS,9,15,2008,9/15/2008,0,0,0,1,https://www.mcclatchydc.com/news/nation-world/national/article24600571.html,,,2,Fall,Sacramento,High,Bathroom,Inside School Building,Yes,Morning Classes,,1,"Shot self in school bathroom, bullied for being gay",17YOM commit suicide in school bathroom. Was bullied for being gay through emails and text messages.,Suicide/Attempted,Victims Targeted,No,,No,No,No,Yes,No,No,,1,38.632001,-121.370911,63462005799,1-Regular school,2-No,1-Yes,–,21-Suburb: Large,1733,–,†,63462005799,445,216,95821,,,,,,,,,,,,
0.208667091411312,LAKOTA MIDDLE SCHOOL,WA,20080814WALAF,8,14,2008,8/14/2008,1,0,1,0,https://www.seattletimes.com/seattle-news/suspect-arrested-in-fatal-shooting-last-week-outside-federal-way-middle-school/,,,2,Summer,Federal Way,Middle,Parking Lot,Outside on School Property,Yes,Evening,8:20 PM,1,Gang-related shooting outside of school.,Suspected gang related - victim was 26 years old and was at school to pick up girlfriend's son,Escalation of Dispute,Victims Targeted,Yes,With two other males in the car,No,No,No,,No,Yes,,1,47.31934,-122.353766,530282000000,1-Regular school,2-No,2-No,–,21-Suburb: Large,799,43.21,18.49,,,,98023,,,,,,,,,,,,
0.179023701327769,E. O. GREEN JUNIOR HIGH,CA,20080214CAEOO,2,12,2008,2/12/2008,1,0,1,0,https://abcnews.go.com/US/eighth-grade-shooting-larry-king-brandon-mcinerney-boys/story?id=14666577,,National,4,Winter,Oxnard,Junior High,Classroom,Inside School Building,Yes,Morning Classes,8:15 AM,1,"Bullying, target made fun of victim for being gay",Victim was gay. Victim asked suspect out on date in from of students which made suspect's friends laugh. Suspect was embarrassed and retaliated by shooting victim in class following day.,Bullying,Victims Targeted,No,,No,No,No,Yes,No,No,,2,34.164932,-119.181826,61785002199,1-Regular school,2-No,2-No,–,12-City: Mid-size,1242,–,†,,,,93033,,,,,,,,,,,,
0.208667091411312,HOLLAND PATENT CENTRAL HIGH SCHOOL,NY,20071126NYHOH,11,26,2007,11/26/2007,0,0,0,0,http://www.uticaod.com/article/20071127/news/311279895,,,2,Fall,Holland Patent,High,School Bus,School Bus,Yes,Morning Classes,11:00 AM,1,Shooter and friend shot gun on bus at seat,"Shooter and accomplice had just boarded school bus at school when accomplice shows shooter gun. Shooter takes gun, points it at front seat and pulls trigger. Gun goes off, bullet going between two students in forward seat and lodging in seat ahead of them. Shooter and accomplice arrested and charged.",Intentional Property Damage,,Yes,James J. Ranaudo (16) was sitting with shooter on school bus,No,No,No,,,No,,1,43.253445,-75.254443,361458000000,1-Regular school,2-No,2-No,2-No,42-Rural: Distant,436,36.6,11.91,361458001209,293,69,13354,,,,,,,,,,,,
0.182728716398524,LAS PLUMAS HIGH,CA,20070928CALAO,9,28,2007,9/28/2007,0,0,0,0,https://www.newspapers.com/image/196286439/?terms=student%2Bshot  https://www.newspapers.com/image/271178843/?terms=HOSTAGE https://www.newspapers.com/image/194245329/?terms=HOSTAGE  https://www.newspapers.com/image/334777799/?terms=HOSTAGE   https://www.chicoer.com/2007/09/28/update-las-plumas-gunman-to-be-charged-with-attempted-murder/,,,3,Fall,Oroville,High,Classroom,Inside School Building,Yes,Morning Classes,9:15 AM,60,Hostage situation - shooter held 3 students hostage - shot handgun twice - eventually surrendered.,Shooter fired two shots inside high school and took 30 students hostage before releasing most of them. He kept 3 girls hostage for an hour before surrendering. Possibly distraught over breakup with girlfriend the night before. Later reports were that shooter brought gun to school to kill romantic rival.,Hostage/Standoff,,No,,Yes,Yes,No,,Yes,No,Yes,2,39.479796,-121.5372,62913004495,1-Regular school,2-No,2-No,–,32-Town: Distant,1140,–,†,,,,95966,,,,,,,,,,,,
0.18611063775715,CARTER G. WOODSON ELEMENTARY SCHOOL,IL,20070709ILCAC,7,9,2007,7/9/2007,0,2,2,0,https://www.columbine-angels.com/School_Violence_2006-2007.htm,,,1,Summer,Chicago,Elementary,Front of School,Outside on School Property,No,Not a School Day,1:40 PM,1,Drive-by outside of school,14YOM and 15YOM non-students were shot during drive-by outside of school. Details unknown.,Drive-by Shooting,,Yes,"Drive by, multiple in car",No,No,No,No,No,Yes,,<10,41.814043,-87.608652,120048000000,1-Regular school,2-No,1-Yes,2-No,11-City: Large,420,23,18.26,120048000715,126,22,60653,,,,,,,,,,,,
0.212831715964922,VANDORA SPRINGS ELEMENTARY,NC,20070530NCVAG,5,30,2007,5/30/2007,0,1,1,0,https://www.columbine-angels.com/School_Violence_2006-2007.htm,,,1,Spring,Garner,Elementary,Outside on School Property,Outside on School Property,Yes,,,1,Parent shot by pellet gun,"For an undisclosed reason, an unidentified shooter fired at a parent of a student with a soft pellet gun. The pellet did not penetrate the skin.",Indiscriminate Shooting,,No,,No,No,No,No,No,No,,<10,35.699019,-78.628903,370472000000,1-Regular school,2-No,2-No,2-No,21-Suburb: Large,596,42.89,13.9,,,,27529,,,,,,,,,,,,
0.218701424600112,LIBERTY MEMORIAL MIDDLE,TX,20070515TXLIL,5,15,2007,5/15/2007,0,0,0,0,https://www.brownsvilleherald.com/news/local/parents-remove-children-after-student-fires-gun-at-school/article_10ab2498-9eb9-5db8-97fd-9bed18dcdc95.html,,,2,Spring,Los Fresnos,Middle,Bathroom,Inside School Building,Yes,Morning Classes,10:02 AM,240,"Fired shot in bathroom, 4 hour standoff with police before surrendering",15YOM student fired one shot in bathroom. Police were called and negotiated with the student for 4 hours until he surrendered.,Hostage/Standoff,,No,,No,Yes,No,,No,No,,1,26.112471,-97.514833,482829000000,1-Regular school,2-No,2-No,–,41-Rural: Fringe,788,51.65,15.26,,,,78586,,,,,,,,,,,,
0.205436757644377,HENRY FORD HIGH SCHOOL,MI,20070510MIHED,5,10,2007,5/10/2007,0,2,2,0,https://www.columbine-angels.com/School_Violence_2006-2007.htm,,,1,Spring,Detroit,High,Beside Building,Outside on School Property,Yes,,,1,2 students shot during gang fight,Two 17YOM students were shot in what school officials suspect was a gang clash outside of Henry Ford High on Detroit's northwest side today.,Escalation of Dispute,,,,No,No,No,No,No,Yes,,,42.439407,-83.237915,260110000000,1-Regular school,2-No,2-No,2-No,11-City: Large,575,27,21.3,260110304734,196,50,48219,,,,,,,,,,,,
0.228735757788911,SPRINGWATER TRAIL HIGH SCHOOL,OR,20070410ORSPG,4,10,2007,4/10/2007,0,10,10,0,http://blog.oregonlive.com/breakingnews/2007/04/gresham_teen_indicted_in_sprin.html,,,2,Spring,Gresham,High,Classroom, Field,Both Inside/Outside,Yes,Afternoon Classes,2:15 PM,,Planned attack after watching show about Columbine High School,15YOM was angry about grades and wanted to live with biological father in different state. Watched a show about the Columbine High School attack and wanted to kill as many people at his school as possible. Fired shot at the school from 150 yards away. 10 students were injured by broken glass when bullets struck the classroom windows. Fled the area and was arrested at his house.,Indiscriminate Shooting,Random Shooting,No,,No,No,No,No,No,No,Yes,5,45.486048,Oregon,Gresham-Barlow SD 10J,1-Regular school,2-No,†,–,21-Suburb: Large,190,7.68,45.486048,-122.406837,410600004183,97080,-122.406837,"Springwater Trail High School, 1440 Southeast Fleming Avenue, Gresham, OR 97080, United States of America",97080,,,,,,,,,
0.228735757788911,MYRTLE BEACH HIGH,SC,20070329SCMYM,3,29,2007,3/29/2007,0,0,0,0,http://www.wistv.com/story/6297864/student-shoots-himself-in-leg-at-myrtle-beach-high-school?clienttype=printable,,,2,Spring,Myrtle Beach,High,Classroom,Inside School Building,Yes,,,1,Shot self in leg (gun in pocket) in classroom,18YOM student (star basketball player) shot self in the leg during class. Student had gun in pocket.,Accidental,Random Shooting,No,,No,No,No,No,No,No,,1,33.719142,-78.868028,450249000000,1-Regular school,2-No,2-No,2-No,13-City: Small,1456,82.5,17.65,,,,29577,,,,,,,,,,,,
